time,open,high,low,close,MA,MA,MA,MA,MA,MA,Volume,Volume MA,Histogram,MACD,Signal
2020-04-17T08:40:00Z,1194.581509,1195.572082,1193.689994,1194.631038,1192.206441,1193.91603,NaN,NaN,NaN,NaN,158556,130449.45,0.188871813,1.662240379,1.473368566
2020-04-17T08:45:00Z,1194.631038,1195.126325,1191.857434,1193.888108,1192.35932,1193.909049,NaN,NaN,NaN,NaN,127213,130936.2,0.09376392,1.590573466,1.496809546
2020-04-17T08:50:00Z,1193.888108,1195.621611,1193.83858,1194.531981,1192.556835,1194.064782,NaN,NaN,NaN,NaN,242105,135717.5,0.062757188,1.575256032,1.512498843
2020-04-17T08:55:00Z,1194.631038,1195.324439,1193.640465,1194.234809,1192.709378,1194.107289,NaN,NaN,NaN,NaN,149601,127319.85,0.003179727,1.516473502,1.513293775
2020-04-17T09:00:00Z,1194.234809,1206.468385,1193.789051,1202.010807,1193.554962,1196.083168,NaN,NaN,NaN,NaN,615386,150921.55,0.527280609,2.172394536,1.645113927
2020-04-17T09:05:00Z,1201.91175,1209.539162,1201.565049,1204.338653,1194.535298,1198.14704,NaN,NaN,NaN,NaN,655029,177781.55,0.977691343,2.867228106,1.889536763
2020-04-17T09:10:00Z,1204.536768,1211.371722,1204.536768,1207.508487,1195.714679,1200.487401,NaN,NaN,NaN,NaN,378710,191235.45,1.417546873,3.661470354,2.243923481
2020-04-17T09:15:00Z,1207.954245,1210.430677,1203.74431,1206.468385,1196.692288,1201.982647,NaN,NaN,NaN,NaN,304086,202642.8,1.511103254,4.132802548,2.621699294
2020-04-17T09:20:00Z,1206.517914,1208.053302,1204.437711,1208.053302,1197.725108,1203.500311,NaN,NaN,NaN,NaN,182259,206386.45,1.576411844,4.592214099,3.015802255
2020-04-17T09:25:00Z,1208.003774,1213.352868,1207.013201,1212.90711,1199.10529,1205.852011,NaN,NaN,NaN,NaN,304066,211914.55,1.858902962,5.339430958,3.480527996
2020-04-17T09:30:00Z,1212.510881,1212.956639,1205.527341,1206.072156,1199.738641,1205.907047,NaN,NaN,NaN,NaN,388492,226256.85,1.389339357,5.217202192,3.827862835
2020-04-17T09:35:00Z,1206.517914,1208.895289,1205.973099,1208.895289,1200.571064,1206.654108,NaN,NaN,NaN,NaN,295545,238530.25,1.193614674,5.319881177,4.126266503
2020-04-17T09:40:00Z,1208.548589,1213.451925,1208.449531,1211.520308,1201.56645,1207.870658,NaN,NaN,NaN,NaN,458214,256574.4,1.160177604,5.576488508,4.416310904
2020-04-17T09:45:00Z,1212.065123,1216.423644,1211.470779,1216.423644,1202.917104,1210.008904,NaN,NaN,NaN,NaN,452198,275004.4,1.39467534,6.159655079,4.764979739
2020-04-17T09:50:00Z,1216.423644,1218.40479,1214.492027,1215.581657,1204.068427,1211.402092,NaN,NaN,NaN,NaN,446379,294055.75,1.352514126,6.455622397,5.103108271
2020-04-17T09:55:00Z,1215.532128,1218.40479,1214.690141,1217.66186,1205.304193,1212.967034,NaN,NaN,NaN,NaN,300158,305616.4,1.355037076,6.796904616,5.44186754
2020-04-20T03:45:00Z,1214.888256,1214.888256,1201.763164,1206.616971,1205.423537,1211.379519,NaN,NaN,NaN,NaN,793686,339605.45,0.409427853,5.953652356,5.544224503
2020-04-20T03:50:00Z,1206.171213,1207.310372,1201.069763,1206.517914,1205.523026,1210.164117,NaN,NaN,NaN,NaN,318146,345894.35,-0.259122887,5.220320895,5.479443782
2020-04-20T03:55:00Z,1206.270271,1209.043875,1199.583903,1200.574476,1205.073158,1207.766707,NaN,NaN,NaN,NaN,369538,356316.2,-1.151785442,4.039711979,5.191497421
2020-04-20T04:00:00Z,1199.980132,1200.772591,1193.789051,1198.692387,1204.493088,1205.498127,NaN,NaN,NaN,NaN,428498,368393.25,-1.829511658,2.904607849,4.734119507
2020-04-20T04:05:00Z,1199.088617,1199.138145,1191.659319,1191.906962,1203.348894,1202.100336,NaN,NaN,NaN,NaN,233147,372122.8,-2.69560245,1.364616444,4.060218894
2020-04-20T04:10:00Z,1192.105077,1198.197101,1190.668746,1193.145179,1202.421284,1199.861547,NaN,NaN,NaN,NaN,263086,378916.45,-3.02885191,0.274154007,3.303005917
2020-04-20T04:15:00Z,1191.758376,1196.364541,1190.916389,1196.116898,1201.848158,1198.925384,NaN,NaN,NaN,NaN,160100,374816.2,-2.878786849,-0.295477645,2.583309204
2020-04-20T04:20:00Z,1196.612184,1199.33626,1195.621611,1199.088617,1201.59729,1198.966192,NaN,NaN,NaN,NaN,258077,380240,-2.431608325,-0.456201202,1.975407123
2020-04-20T04:25:00Z,1199.039088,1199.435317,1194.631038,1195.423496,1201.036036,1198.080518,NaN,NaN,NaN,NaN,148120,356876.7,-2.311483419,-0.913947151,1.397536268
2020-04-20T04:30:00Z,1195.423496,1198.543801,1195.27491,1198.543801,1200.80947,1198.196339,NaN,NaN,NaN,NaN,110243,329637.4,-1.891585624,-0.966945762,0.924639862
2020-04-20T04:35:00Z,1198.543801,1203.496666,1196.265483,1202.555622,1200.968211,1199.28616,NaN,NaN,NaN,NaN,209932,321198.5,-1.23926171,-0.624437276,0.614824435
2020-04-20T04:40:00Z,1202.25845,1204.536768,1199.583903,1202.060336,1201.067495,1199.979704,NaN,NaN,NaN,NaN,216788,316833.6,-0.810504984,-0.398306795,0.412198189
2020-04-20T04:45:00Z,1203.050909,1204.140539,1201.713635,1203.942424,1201.328852,1200.970384,NaN,NaN,NaN,NaN,107338,313087.55,-0.365469398,-0.044638559,0.320830839
2020-04-20T04:50:00Z,1203.645252,1206.517914,1202.852794,1204.140539,1201.58446,1201.762923,NaN,NaN,NaN,NaN,161366,305952.55,-0.058945763,0.247148636,0.306094399
2020-04-20T04:55:00Z,1204.140539,1206.072156,1204.041482,1205.774984,1201.965417,1202.765938,NaN,NaN,NaN,NaN,103862,291721.05,0.251588002,0.6205794,0.368991399
2020-04-20T05:00:00Z,1205.774984,1206.963672,1203.00138,1205.973099,1202.329751,1203.567728,NaN,NaN,NaN,NaN,134232,283655.4,0.440329195,0.919402893,0.479073698
2020-04-20T05:05:00Z,1205.626398,1206.517914,1204.239596,1204.83394,1202.557405,1203.884281,NaN,NaN,NaN,NaN,108574,266173.4,0.443259635,1.033148242,0.589888606
2020-04-20T05:10:00Z,1204.734883,1209.737276,1204.239596,1205.92357,1202.86342,1204.394103,NaN,NaN,NaN,NaN,216912,254409.1,0.495330309,1.209051492,0.713721184
2020-04-20T05:15:00Z,1206.319799,1208.598117,1203.74431,1207.904716,1203.32172,1205.271757,NaN,NaN,NaN,NaN,155261,239853.2,0.639656807,1.513292192,0.873635385
2020-04-20T05:20:00Z,1207.904716,1209.935391,1206.864615,1208.251417,1203.769874,1206.016672,NaN,NaN,NaN,NaN,136835,231687.05,0.710263773,1.761465102,1.051201329
2020-04-20T05:25:00Z,1208.003774,1212.956639,1208.003774,1210.430677,1204.375401,1207.120173,NaN,NaN,NaN,NaN,172337,200619.6,0.865433697,2.13299345,1.267559753
2020-04-20T05:30:00Z,1210.083977,1211.173607,1208.796232,1209.390576,1204.831326,1207.687774,NaN,NaN,NaN,NaN,108950,190159.8,0.823574276,2.297027598,1.473453322
2020-04-20T05:35:00Z,1209.24199,1209.489633,1205.774984,1207.458958,1205.070202,1207.63057,NaN,NaN,NaN,NaN,151953,179280.55,0.594345609,2.216385333,1.622039724
2020-04-20T05:40:00Z,1207.458958,1208.300945,1206.072156,1206.171213,1205.170294,1207.265731,NaN,NaN,NaN,NaN,78863,161798.8,0.308418574,2.007562942,1.699144368
2020-04-20T05:45:00Z,1206.072156,1206.418857,1201.565049,1204.041482,1205.067675,1206.459668,NaN,NaN,NaN,NaN,186651,159474,-0.059753556,1.624452423,1.684205979
2020-04-20T05:50:00Z,1204.140539,1206.517914,1202.456565,1202.456565,1204.830301,1205.458893,NaN,NaN,NaN,NaN,95679,151103.65,-0.417736038,1.162035931,1.579771969
2020-04-20T05:55:00Z,1203.34808,1205.131112,1201.465992,1203.74431,1204.731575,1205.030247,NaN,NaN,NaN,NaN,80379,147117.6,-0.535719496,0.910122599,1.445842095
2020-04-20T06:00:00Z,1204.190067,1204.239596,1198.741916,1199.088617,1204.218578,1203.544839,NaN,NaN,NaN,NaN,121865,140307,-0.937932675,0.273426252,1.211358927
2020-04-20T06:05:00Z,1198.692387,1201.020234,1196.612184,1200.524947,1203.882794,1202.789866,NaN,NaN,NaN,NaN,209289,143365.45,-1.039674205,-0.088233829,0.951440375
2020-04-20T06:10:00Z,1200.574476,1202.456565,1198.791445,1199.484846,1203.48298,1201.963611,NaN,NaN,NaN,NaN,119437,143825.15,-1.131159449,-0.462508936,0.668650513
2020-04-20T06:15:00Z,1199.385788,1202.010807,1197.652286,1200.42589,1203.205063,1201.579181,NaN,NaN,NaN,NaN,101291,138393.1,-1.061686597,-0.658457733,0.403228864
2020-04-20T06:20:00Z,1200.42589,1201.565049,1198.59333,1201.416463,1203.042463,1201.538501,NaN,NaN,NaN,NaN,81548,131631.1,-0.890426261,-0.709803963,0.180622299
2020-04-20T06:25:00Z,1201.218348,1201.862221,1199.583903,1200.871648,1202.845116,1201.371788,NaN,NaN,NaN,NaN,56991,129113.75,-0.777382481,-0.791105802,-0.013723322
2020-04-20T06:30:00Z,1201.465992,1202.555622,1199.583903,1200.326833,1202.616181,1201.110549,NaN,NaN,NaN,NaN,74248,124757.85,-0.704635593,-0.894517812,-0.18988222
2020-04-20T06:35:00Z,1200.277304,1207.458958,1200.277304,1204.586297,1202.795283,1201.979486,NaN,NaN,NaN,NaN,131974,126163.45,-0.30319246,-0.568872794,-0.265680335
2020-04-20T06:40:00Z,1204.586297,1205.329226,1202.555622,1204.239596,1202.926584,1202.544514,NaN,NaN,NaN,NaN,57527,122328.2,-0.06160155,-0.342682272,-0.281080722
2020-04-20T06:45:00Z,1204.536768,1205.527341,1202.555622,1204.041482,1203.027938,1202.918756,NaN,NaN,NaN,NaN,56112,119705.1,0.0790519,-0.182265848,-0.261317747
2020-04-20T06:50:00Z,1203.595724,1205.329226,1202.852794,1205.329226,1203.237146,1203.521373,NaN,NaN,NaN,NaN,35805,110649.75,0.259452672,0.062998092,-0.196454579
2020-04-20T06:55:00Z,1205.032055,1206.517914,1204.635825,1206.022628,1203.490372,1204.146687,NaN,NaN,NaN,NaN,61124,105942.9,0.409700472,0.315671011,-0.094029461
2020-04-20T07:00:00Z,1206.022628,1208.053302,1203.149966,1203.149966,1203.459426,1203.897507,NaN,NaN,NaN,NaN,115092,104855.75,0.267823821,0.240750315,-0.027073506
2020-04-20T07:05:00Z,1203.447138,1203.447138,1199.732489,1200.822119,1203.219671,1203.12866,NaN,NaN,NaN,NaN,143314,103404.6,-0.006799145,-0.035572437,-0.028773292
2020-04-20T07:10:00Z,1200.822119,1202.605151,1199.583903,1201.069763,1203.024224,1202.613935,NaN,NaN,NaN,NaN,103756,103144.9,-0.157313639,-0.225415341,-0.068101702
2020-04-20T07:15:00Z,1201.069763,1201.069763,1199.088617,1200.376361,1202.78351,1202.054542,NaN,NaN,NaN,NaN,83269,99710.7,-0.292174609,-0.433319963,-0.141145354
2020-04-20T07:20:00Z,1200.723062,1203.546195,1199.583903,1202.357507,1202.744782,1202.130283,NaN,NaN,NaN,NaN,96009,100568,-0.211044614,-0.404951122,-0.193906508
2020-04-20T07:25:00Z,1202.555622,1204.041482,1200.871648,1200.871648,1202.574497,1201.815624,NaN,NaN,NaN,NaN,71095,94790.2,-0.257388211,-0.515641771,-0.25825356
2020-04-20T07:30:00Z,1200.673533,1205.92357,1200.673533,1203.546195,1202.662833,1202.248267,NaN,NaN,NaN,NaN,111157,95564.1,-0.071030772,-0.347042025,-0.276011253
2020-04-20T07:35:00Z,1203.546195,1205.230169,1202.902323,1203.546195,1202.743139,1202.572749,NaN,NaN,NaN,NaN,55773,94333.8,0.050676875,-0.212665159,-0.263342034
2020-04-20T07:40:00Z,1203.74431,1206.022628,1203.74431,1204.190067,1202.874678,1202.977079,NaN,NaN,NaN,NaN,69468,91713.95,0.173284835,-0.04673599,-0.220020826
2020-04-20T07:45:00Z,1204.190067,1206.319799,1204.09101,1205.527341,1203.115829,1203.614644,NaN,NaN,NaN,NaN,59055,84202.25,0.340572171,0.205694388,-0.134877783
2020-04-20T07:50:00Z,1205.279698,1209.98492,1204.83394,1206.6665,1203.438617,1204.377608,NaN,NaN,NaN,NaN,202178,88339.3,0.510629553,0.503409159,-0.007220395
2020-04-20T07:55:00Z,1206.6665,1208.152359,1206.121685,1207.75613,1203.831119,1205.222239,NaN,NaN,NaN,NaN,91294,87839.45,0.668019605,0.827804112,0.159784507
2020-04-20T08:00:00Z,1207.75613,1207.75613,1205.626398,1206.567443,1204.079875,1205.55854,NaN,NaN,NaN,NaN,74887,87506.4,0.638432706,0.95782539,0.319392683
2020-04-20T08:05:00Z,1206.567443,1207.062729,1204.635825,1206.6665,1204.315023,1205.83553,NaN,NaN,NaN,NaN,107013,90007.5,0.588883787,1.055497417,0.46661363
2020-04-20T08:10:00Z,1207.211315,1210.083977,1206.517914,1210.083977,1204.839473,1206.897642,NaN,NaN,NaN,NaN,107816,91685.9,0.774120172,1.434263845,0.660143673
2020-04-20T08:15:00Z,1210.381149,1226.180788,1210.133505,1224.447285,1206.622002,1211.285052,NaN,NaN,NaN,NaN,834343,126804.35,1.902885783,3.038750902,1.135865119
2020-04-20T08:20:00Z,1225.041629,1227.319947,1219.940178,1220.584051,1207.891279,1213.609802,NaN,NaN,NaN,NaN,577933,152824.65,2.196554848,3.881558679,1.685003831
2020-04-20T08:25:00Z,1220.732637,1221.277452,1216.473173,1218.503847,1208.856058,1214.833313,NaN,NaN,NaN,NaN,364944,168266.25,2.085070078,4.291341428,2.20627135
2020-04-20T08:30:00Z,1219.048662,1224.843515,1217.414217,1224.348228,1210.264437,1217.212042,NaN,NaN,NaN,NaN,214078,177179.9,2.311541846,5.095698658,2.784156812
2020-04-20T08:35:00Z,1224.348228,1225.834088,1222.367082,1225.190215,1211.621326,1219.206585,NaN,NaN,NaN,NaN,211126,184680,2.357791808,5.731396572,3.373604764
2020-04-20T08:40:00Z,1225.190215,1234.798773,1223.55577,1231.183182,1213.399676,1222.200734,NaN,NaN,NaN,NaN,604983,209174.55,2.665956636,6.706050559,4.040093923
2020-04-20T08:45:00Z,1230.291666,1237.621906,1229.79638,1233.015742,1215.182955,1224.904486,NaN,NaN,NaN,NaN,589086,231463.15,2.803916163,7.544989127,4.741072964
2020-04-20T08:50:00Z,1233.263385,1237.869549,1231.62894,1231.777526,1216.691552,1226.622746,NaN,NaN,NaN,NaN,347538,243652.25,2.594758111,7.984520603,5.389762492
2020-04-20T08:55:00Z,1231.777526,1242.971,1231.777526,1241.633727,1218.959023,1230.375491,NaN,NaN,NaN,NaN,514301,265203.85,2.99835174,9.137702167,6.139350427
2020-04-20T09:00:00Z,1241.732784,1245.150261,1236.235104,1237.225677,1220.619628,1232.088038,NaN,NaN,NaN,NaN,557908,288298.8,2.693750743,9.506538855,6.812788112
2020-04-20T09:05:00Z,1237.968607,1241.88137,1233.758672,1239.206823,1222.309373,1233.867734,NaN,NaN,NaN,NaN,356409,302564.5,2.435537376,9.857209833,7.421672457
2020-04-20T09:10:00Z,1239.603052,1240.04881,1235.492174,1236.730391,1223.620374,1234.583398,NaN,NaN,NaN,NaN,199152,306964.25,1.884098864,9.776796036,7.892697172
2020-04-20T09:15:00Z,1236.532276,1236.532276,1229.697322,1230.291666,1224.226855,1233.510465,NaN,NaN,NaN,NaN,374526,322901.9,0.884137441,8.997868974,8.113731533
2020-04-20T09:20:00Z,1230.192609,1237.027562,1229.40015,1230.242137,1224.773699,1232.693383,NaN,NaN,NaN,NaN,306206,334738.8,0.133954148,8.281174218,8.14722007
2020-04-20T09:25:00Z,1230.14308,1234.253958,1225.883616,1230.588838,1225.302348,1232.167247,NaN,NaN,NaN,NaN,343407,348956.4,-0.391348705,7.658034189,8.049382894
2020-04-20T09:30:00Z,1230.88601,1231.727997,1228.31052,1229.202036,1225.656865,1231.425944,NaN,NaN,NaN,NaN,273983,352546.65,-0.876094297,6.954265022,7.830359319
2020-04-20T09:35:00Z,1229.350622,1229.350622,1224.595871,1226.329374,1225.718002,1230.151802,NaN,NaN,NaN,NaN,358580,365910.95,-1.416774704,6.059390939,7.476165643
2020-04-20T09:40:00Z,1226.230317,1230.242137,1225.933145,1229.79638,1226.088764,1230.062946,NaN,NaN,NaN,NaN,352533,379793.25,-1.488841786,5.61511341,7.103955197
2020-04-20T09:45:00Z,1229.79638,1235.145474,1229.79638,1234.006315,1226.808541,1231.048788,NaN,NaN,NaN,NaN,373474,393116.3,-1.208929672,5.592793106,6.801722779
2020-04-20T09:50:00Z,1234.204429,1239.206823,1234.105372,1239.206823,1227.935658,1233.088297,NaN,NaN,NaN,NaN,414321,408441.55,-0.650936332,5.988052363,6.638988695
2020-04-20T09:55:00Z,1239.107766,1239.206823,1236.334161,1236.334161,1228.699158,1233.899763,NaN,NaN,NaN,NaN,293621,381405.45,-0.548692884,5.953122591,6.501815474
2020-04-21T03:45:00Z,1199.583903,1201.91175,1188.6876,1195.621611,1225.692108,1224.330225,NaN,NaN,NaN,NaN,994800,402248.8,-3.535056634,2.082994682,5.618051316
2020-04-21T03:50:00Z,1195.621611,1195.621611,1180.069615,1183.833792,1221.886807,1214.206117,NaN,NaN,NaN,NaN,765107,422256.95,-6.110757695,-2.020395803,4.090361892
2020-04-21T03:55:00Z,1184.230022,1187.548441,1178.78187,1183.437563,1218.391421,1206.513978,NaN,NaN,NaN,NaN,581104,440608.25,-7.43095903,-5.198336895,2.232622135
2020-04-21T04:00:00Z,1183.734735,1192.649892,1180.317258,1188.390428,1215.664058,1201.983091,NaN,NaN,NaN,NaN,469670,453535.45,-7.488238768,-7.127676326,0.360562443
2020-04-21T04:05:00Z,1188.291371,1194.631038,1188.291371,1190.569689,1213.382752,1199.12974,NaN,NaN,NaN,NaN,426532,444612.9,-6.949717766,-8.326584765,-1.376866999
2020-04-21T04:10:00Z,1190.421103,1194.581509,1189.232415,1190.668746,1211.317842,1197.014492,NaN,NaN,NaN,NaN,255374,427927.3,-6.210265699,-9.139699122,-2.929433424
2020-04-21T04:15:00Z,1190.668746,1190.965918,1185.715881,1188.241842,1209.220024,1194.821329,NaN,NaN,NaN,NaN,305799,425840.35,-5.559637024,-9.878979703,-4.31934268
2020-04-21T04:20:00Z,1188.340899,1190.866861,1187.845613,1188.588543,1207.344435,1193.263133,NaN,NaN,NaN,NaN,169623,408606.45,-4.780803965,-10.29534764,-5.514543671
2020-04-21T04:25:00Z,1188.489485,1189.678173,1183.090863,1184.428136,1205.261135,1191.054384,NaN,NaN,NaN,NaN,345932,398007.65,-4.288156235,-10.87473896,-6.586582729
2020-04-21T04:30:00Z,1184.725308,1186.607397,1182.744162,1186.013053,1203.511309,1189.794051,NaN,NaN,NaN,NaN,237167,392045.55,-3.563367882,-11.04079258,-7.4774247
2020-04-21T04:35:00Z,1185.418709,1185.418709,1180.812545,1181.35736,1201.497314,1187.684878,NaN,NaN,NaN,NaN,237570,393966.45,-3.18901783,-11.46369699,-8.274679158
2020-04-21T04:40:00Z,1181.35736,1184.378607,1179.772443,1183.734735,1199.882534,1186.697342,NaN,NaN,NaN,NaN,257090,388094.65,-2.522942801,-11.42835766,-8.905414858
2020-04-21T04:45:00Z,1184.130964,1184.725308,1182.050761,1184.329079,1198.468584,1186.105276,NaN,NaN,NaN,NaN,145447,380056.7,-1.839641705,-11.20496699,-9.365325284
2020-04-21T04:50:00Z,1184.230022,1187.201741,1182.744162,1184.329079,1197.183174,1185.661227,NaN,NaN,NaN,NaN,161731,370972.9,-1.223151548,-10.89426472,-9.671113171
2020-04-21T04:55:00Z,1184.774837,1185.715881,1183.338506,1185.121537,1196.086662,1185.526305,NaN,NaN,NaN,NaN,90543,361800.9,-0.620431416,-10.44665244,-9.826221025
2020-04-21T05:00:00Z,1185.02248,1185.616824,1181.753589,1183.437563,1194.936744,1185.004119,NaN,NaN,NaN,NaN,131159,350429.85,-0.241603265,-10.12822511,-9.886621841
2020-04-21T05:05:00Z,1183.53662,1184.230022,1182.050761,1184.031907,1193.945395,1184.761066,NaN,NaN,NaN,NaN,68121,336209.25,0.147334791,-9.702453352,-9.849788143
2020-04-21T05:10:00Z,1184.031907,1191.60979,1182.347933,1191.213561,1193.697046,1186.37419,NaN,NaN,NaN,NaN,434904,339280.75,1.008490991,-8.589174404,-9.597665395
2020-04-21T05:15:00Z,1190.767803,1193.640465,1189.232415,1193.541408,1193.682897,1188.165994,NaN,NaN,NaN,NaN,309702,334049.8,1.75126645,-7.408582332,-9.159848783
2020-04-21T05:20:00Z,1193.392822,1195.126325,1190.569689,1193.640465,1193.67904,1189.534612,NaN,NaN,NaN,NaN,331196,335928.55,2.21028246,-6.396995708,-8.607278168
2020-04-21T05:25:00Z,1194.135752,1194.135752,1190.17346,1191.857434,1193.513439,1190.115317,NaN,NaN,NaN,NaN,179670,295172.05,2.32376596,-5.702570718,-8.026336678
2020-04-21T05:30:00Z,1191.857434,1194.086223,1190.668746,1193.937637,1193.552003,1191.070897,NaN,NaN,NaN,NaN,200910,266962.2,2.498080989,-4.903735442,-7.401816431
2020-04-21T05:35:00Z,1193.83858,1194.086223,1191.857434,1192.897535,1193.492506,1191.527557,NaN,NaN,NaN,NaN,148364,245325.2,2.462960374,-4.323115963,-6.786076337
2020-04-21T05:40:00Z,1192.501306,1192.947064,1189.182887,1189.826759,1193.159256,1191.102357,NaN,NaN,NaN,NaN,186331,231158.25,2.144007916,-4.106066442,-6.250074358
2020-04-21T05:45:00Z,1189.826759,1190.569689,1185.220595,1187.697027,1192.66269,1190.251025,NaN,NaN,NaN,NaN,270336,223348.45,1.731983339,-4.085095185,-5.817078523
2020-04-21T05:50:00Z,1187.697027,1190.470631,1186.904569,1189.77723,1192.400375,1190.132576,NaN,NaN,NaN,NaN,106142,215886.85,1.592967644,-3.825868968,-5.418836612
2020-04-21T05:55:00Z,1189.331472,1189.826759,1187.350326,1187.796084,1191.981803,1189.548453,NaN,NaN,NaN,NaN,113037,206248.75,1.325425103,-3.762055234,-5.087480337
2020-04-21T06:00:00Z,1187.449384,1187.697027,1185.814938,1187.152212,1191.54275,1188.949393,NaN,NaN,NaN,NaN,119941,203764.65,1.089193122,-3.725988934,-4.815182056
2020-04-21T06:05:00Z,1186.706454,1187.152212,1182.44699,1184.675779,1190.918479,1187.880989,NaN,NaN,NaN,NaN,251696,199052.85,0.746978092,-3.881459442,-4.628437533
2020-04-21T06:10:00Z,1184.675779,1186.706454,1183.734735,1183.982378,1190.287925,1186.906337,NaN,NaN,NaN,NaN,96483,192018.65,0.488585382,-4.017705806,-4.506291188
2020-04-21T06:15:00Z,1184.180493,1188.142785,1183.734735,1187.201741,1190.007363,1186.980188,NaN,NaN,NaN,NaN,119659,186123.1,0.584917934,-3.77514377,-4.360061704
2020-04-21T06:20:00Z,1187.152212,1188.638071,1185.715881,1187.201741,1189.752306,1187.035576,NaN,NaN,NaN,NaN,87720,177654.6,0.65494937,-3.541374992,-4.196324362
2020-04-21T06:25:00Z,1187.201741,1189.232415,1184.725308,1186.11211,1189.421379,1186.804709,NaN,NaN,NaN,NaN,128503,176807.4,0.622524398,-3.418168864,-4.040693262
2020-04-21T06:30:00Z,1186.11211,1186.706454,1185.171066,1185.666352,1189.080013,1186.52012,NaN,NaN,NaN,NaN,73544,172398.05,0.574813276,-3.322176667,-3.896989943
2020-04-21T06:35:00Z,1185.171066,1187.59797,1185.171066,1185.76541,1188.778686,1186.331443,NaN,NaN,NaN,NaN,84813,172111.55,0.559254263,-3.197922114,-3.757176377
2020-04-21T06:40:00Z,1185.76541,1185.814938,1183.734735,1184.329079,1188.374176,1185.830852,NaN,NaN,NaN,NaN,132311,172169.15,0.44929329,-3.195559765,-3.644853055
2020-04-21T06:45:00Z,1184.081436,1185.319652,1171.055401,1173.086075,1186.984348,1182.644658,NaN,NaN,NaN,NaN,737308,205628.5,-0.440361122,-4.195304457,-3.754943335
2020-04-21T06:50:00Z,1173.086075,1173.531833,1169.866713,1170.609643,1185.495739,1179.635904,NaN,NaN,NaN,NaN,352683,201517.45,-1.111419589,-5.144217822,-4.032798233
2020-04-21T06:55:00Z,1170.064828,1170.362,1159.019939,1164.913848,1183.624658,1175.95539,NaN,NaN,NaN,NaN,764935,224279.1,-1.845988295,-6.340283601,-4.494295306
2020-04-21T07:00:00Z,1165.012905,1168.628497,1160.951556,1166.152064,1182.03624,1173.504558,NaN,NaN,NaN,NaN,323501,223894.35,-2.060763038,-7.070249104,-5.009486066
2020-04-21T07:05:00Z,1166.053007,1171.055401,1166.053007,1166.498765,1180.623743,1171.75311,NaN,NaN,NaN,NaN,273315,228576.6,-2.003695276,-7.514105161,-5.510409885
2020-04-21T07:10:00Z,1166.548293,1168.826611,1165.012905,1168.13321,1179.48824,1170.848135,NaN,NaN,NaN,NaN,132863,225174.25,-1.681658024,-7.612482415,-5.930824391
2020-04-21T07:15:00Z,1168.083682,1169.767656,1161.149671,1162.932702,1177.983191,1168.869277,NaN,NaN,NaN,NaN,278074,231659.75,-1.716090941,-8.075938068,-6.359847126
2020-04-21T07:20:00Z,1163.031759,1166.894994,1163.031759,1164.418562,1176.750043,1167.756598,NaN,NaN,NaN,NaN,188595,231772.95,-1.469130471,-8.196260215,-6.727129744
2020-04-21T07:25:00Z,1164.418562,1165.458663,1161.001085,1161.694486,1175.381356,1166.24107,NaN,NaN,NaN,NaN,166273,226569.8,-1.370409978,-8.440142217,-7.069732239
2020-04-21T07:30:00Z,1161.5459,1161.8926,1157.335965,1159.317111,1173.92097,1164.51008,NaN,NaN,NaN,NaN,372544,239889.9,-1.339614865,-8.74425082,-7.404635955
2020-04-21T07:35:00Z,1158.772295,1159.762868,1153.026972,1159.762868,1172.63387,1163.323277,NaN,NaN,NaN,NaN,404433,254459.7,-1.140031181,-8.829674932,-7.68964375
2020-04-21T07:40:00Z,1159.663811,1166.597822,1159.118996,1165.508192,1171.986081,1163.869506,NaN,NaN,NaN,NaN,314424,264183.85,-0.451969701,-8.254605877,-7.802636176
2020-04-21T07:45:00Z,1165.706306,1165.805364,1160.06004,1161.793543,1171.059486,1163.350515,NaN,NaN,NaN,NaN,199607,261579.4,-0.200227058,-8.052919998,-7.85269294
2020-04-21T07:50:00Z,1161.496371,1162.437416,1160.010512,1162.239301,1170.257651,1163.072712,NaN,NaN,NaN,NaN,174946,265502.55,0.076869922,-7.756605537,-7.833475459
2020-04-21T07:55:00Z,1162.239301,1162.239301,1156.989264,1158.722767,1169.209025,1161.985225,NaN,NaN,NaN,NaN,256299,272334.55,0.060530537,-7.757812288,-7.818342825
2020-04-21T08:00:00Z,1158.722767,1163.37846,1157.831251,1161.248728,1168.485362,1161.801101,NaN,NaN,NaN,NaN,142976,275097.35,0.311408124,-7.42908267,-7.740490794
2020-04-21T08:05:00Z,1161.744014,1165.706306,1161.744014,1163.427989,1168.025601,1162.207823,NaN,NaN,NaN,NaN,218118,279578.1,0.686846383,-6.881932815,-7.568779198
2020-04-21T08:10:00Z,1163.427989,1168.777083,1163.427989,1166.597822,1167.895803,1163.305323,NaN,NaN,NaN,NaN,318174,291809.6,1.189996126,-6.081284041,-7.271280167
2020-04-21T08:15:00Z,1166.597822,1170.956343,1163.427989,1170.411528,1168.124505,1165.081874,NaN,NaN,NaN,NaN,325355,303836.7,1.788783349,-5.035300981,-6.82408433
2020-04-21T08:20:00Z,1170.560114,1173.729948,1166.201593,1168.777083,1168.18383,1166.005676,NaN,NaN,NaN,NaN,298133,312127.8,2.005356569,-4.317388619,-6.322745187
